Address,Zip,List Price,Close Price,Subsidy,BRs,Bas,1/2 Bas,Close Date
1308 TUCKERMAN ST NW,20011," $649,000 "," $615,000 "," $3,500 ",3,2,1,1/10/2014
54015407 9TH ST NW #203,20011," $264,650 "," $264,650 "," $8,540 ",1,1,0,1/9/2014
738 FARRAGUT ST NW,20011," $669,500 "," $665,000 "," $13,000 ",4,3,1,1/29/2014
4712 BLAGDEN TER NW,20011," $769,900 "," $750,000 "," $24,000 ",4,2,2,1/17/2014
310 EMERSON ST NW,20011," $599,000 "," $599,000 "," $11,586 ",4,3,1,1/24/2014
5005 7TH ST NW,20011," $569,900 "," $569,000 "," $10,000 ",4,3,1,1/6/2014
1348 MADISON ST NW,20011," $829,000 "," $790,000 ", $-   ,4,3,1,1/3/2014
210 ONEIDA ST NE,20011," $499,000 "," $497,500 ", $-   ,3,3,1,1/2/2014
5502 4TH ST NW,20011," $575,000 "," $550,000 ", $-   ,4,3,1,1/2/2014
326 FARRAGUT ST NW,20011," $588,500 "," $559,400 ", $-   ,4,3,1,1/22/2014
69 TUCKERMAN ST NW,20011," $349,000 "," $345,000 "," $10,000 ",3,1,1,1/22/2014
1303 TAYLOR ST NW,20011," $774,900 "," $750,000 ", $-   ,4,3,1,1/31/2014
525 INGRAHAM ST NW,20011," $247,000 "," $247,000 ", $-   ,3,1,0,1/13/2014
64 LONGFELLOW ST NW,20011," $324,900 "," $320,000 ", $-   ,3,1,1,1/14/2014
1411 BUCHANAN ST NW,20011," $724,900 "," $715,000 ", $-   ,5,2,1,1/24/2014
524 INGRAHAM ST NW,20011," $519,900 "," $519,900 ", $-   ,4,3,1,1/24/2014
6114 SLIGO MILL RD NE,20011," $349,500 "," $380,000 ", $-   ,2,1,0,1/15/2014
4606 KANSAS AVE NW,20011," $695,000 "," $689,600 ", $-   ,4,3,1,1/6/2014
6306 7TH ST NW,20011," $449,000 "," $437,500 ", $-   ,3,2,0,1/30/2014
4114 NEW HAMPSHIRE AVE NW #1,20011," $324,900 "," $317,000 "," $9,600 ",2,1,0,1/29/2014
1322 QUINCY ST NW,20011," $929,900 "," $914,500 ", $-   ,4,3,1,1/13/2014
817 TUCKERMAN ST NW,20011," $450,000 "," $446,000 "," $10,000 ",3,2,0,1/24/2014
912 SHEPHERD ST NW #303,20011," $299,900 "," $299,900 ", $-   ,1,1,0,1/29/2014
728 KENNEDY ST NE,20011," $279,000 "," $260,000 ", $-   ,3,1,1,1/31/2014
4348 BLAGDEN AVE NW,20011," $450,000 "," $532,000 ", $-   ,3,1,1,1/28/2014
4226 7TH ST NW #301,20011," $369,750 "," $362,000 "," $10,860 ",1,1,0,1/21/2014
719 GALLATIN ST NW,20011," $459,000 "," $450,000 ", $-   ,2,2,0,1/10/2014
1855 UPSHUR ST NW,20011," $995,000 "," $960,000 "," $25,000 ",4,3,1,1/24/2014
422 BUTTERNUT ST NW #TERRACE #2,20012," $264,000 "," $264,000 "," $7,920 ",1,1,0,1/10/2014
1200 HEMLOCK ST NW,20012," $474,000 "," $500,000 ", $-   ,3,3,0,1/31/2014
1606 PORTAL DR NW,20012," $699,900 "," $674,000 ", $-   ,4,3,0,1/6/2014
8126 WEST BEACH DR NW,20012," $869,000 "," $862,500 ", $-   ,4,3,2,1/15/2014
855 VAN BUREN ST NW,20012," $425,000 "," $405,000 ", $425 ,3,1,1,1/24/2014
311 ASPEN ST NW,20012," $448,500 "," $439,000 ", $-   ,3,2,0,1/17/2014
823 TEWKESBURY PL NW,20012," $335,000 "," $332,500 "," $7,000 ",2,1,1,1/24/2014
422 BUTTERNUT ST NW #TERRACE - 6,20012," $305,000 "," $295,000 ", $-   ,2,2,0,1/3/2014
921 BUTTERNUT ST NW #103,20012," $317,500 "," $317,500 ", $-   ,2,2,0,1/17/2014
7217 8TH ST NW,20012," $799,999 "," $800,000 ", $-   ,4,3,1,1/23/2014
921 BUTTERNUT ST NW #203,20012," $350,000 "," $350,000 ", $-   ,2,2,0,1/28/2014
304 ASPEN ST NW #203,20012," $199,900 "," $199,900 "," $5,000 ",1,1,0,1/22/2014
4301 MILITARY RD NW #106,20015," $1,449,000 "," $1,375,000 ", $-   ,2,2,0,1/7/2014
6021 WESTERN AVE NW,20015," $1,695,000 "," $1,650,000 "," $4,000 ",6,4,1,1/31/2014
4113 INGOMAR ST NW,20015," $1,195,000 "," $1,256,750 ", $700 ,5,4,0,1/6/2014
5402 CONNECTICUT AVE NW #107,20015," $415,500 "," $422,500 ", $500 ,2,1,0,1/13/2014
3934 LEGATION ST NW,20015," $825,000 "," $839,270 ", $-   ,3,1,3,1/6/2014
3815 INGOMAR ST NW,20015," $2,695,000 "," $2,440,000 ", $-   ,6,4,1,1/30/2014
6411 BARNABY ST NW,20015," $879,000 "," $925,000 ", $-   ,4,2,1,1/15/2014
5220 CHEVY CHASE PKWY NW,20015," $699,000 "," $725,000 ", $500 ,3,2,1,1/2/2014
5402 CONNECTICUT AVE NW #404,20015," $259,000 "," $259,000 ", $-   ,1,1,0,1/24/2014
4000 CATHEDRAL AVE NW #639B,20016," $265,000 "," $265,000 ", $-   ,1,1,0,1/22/2014
3295 SUTTON PL NW #3295C,20016," $619,000 "," $614,000 "," $4,000 ",2,2,1,1/17/2014
2816 BATTERY PL NW,20016," $1,695,000 "," $1,210,000 ", $-   ,6,5,1,1/21/2014
3611 LOWELL ST NW,20016," $1,695,000 "," $1,625,000 ", $-   ,5,4,1,1/15/2014
4000 CATHEDRAL AVE NW #624 B,20016," $330,000 "," $319,000 ", $-   ,1,1,0,1/6/2014
4106 46TH ST NW,20016," $709,000 "," $709,000 "," $5,000 ",2,1,1,1/3/2014
3101 NEW MEXICO AVE NW #540,20016," $579,000 "," $559,750 ", $-   ,2,2,0,1/29/2014
5706 MACARTHUR BLVD NW,20016," $999,000 "," $980,000 ", $-   ,4,3,2,1/22/2014
3051 IDAHO AVE NW #106,20016," $249,950 "," $230,000 "," $6,900 ",1,1,0,1/9/2014
3018 ARIZONA AVE NW,20016," $1,050,000 "," $1,025,000 "," $12,500 ",4,3,0,1/17/2014
3848 PORTER ST NW #376,20016," $319,900 "," $317,000 ", $-   ,1,1,0,1/30/2014
4310 CATHEDRAL AVE NW,20016," $1,750,000 "," $1,707,500 "," $3,000 ",5,4,1,1/15/2014
3635 ORDWAY ST NW,20016," $1,499,999 "," $1,500,000 ", $-   ,3,3,1,1/24/2014
3502 36TH ST NW,20016," $849,000 "," $830,000 "," $12,000 ",2,3,1,1/14/2014
4301 MASSACHUSETTS AVE NW #6008,20016," $445,000 "," $420,000 ", $-   ,3,2,0,1/31/2014
3241 SUTTON PL NW #3241C,20016," $649,000 "," $649,000 ", $-   ,2,2,1,1/3/2014
3900 WATSON PL NW #B-2B,20016," $359,900 "," $381,501 ", $-   ,2,1,1,1/23/2014
4432 WINDOM PL NW,20016," $950,000 "," $1,015,000 ", $-   ,4,2,1,1/22/2014
4626 ALTON PL NW,20016," $935,000 "," $936,000 ", $-   ,3,2,0,1/6/2014
4101 ALBEMARLE ST NW #528,20016," $510,000 "," $510,000 ", $-   ,1,1,0,1/31/2014
5035 MACOMB ST NW,20016," $1,625,000 "," $1,625,000 ", $-   ,5,4,1,1/28/2014
3238 IDAHO AVE NW,20016," $1,389,000 "," $1,309,750 ", $-   ,5,2,2,1/3/2014
5001 UPTON ST NW,20016," $3,195,000 "," $2,875,000 ", $-   ,8,5,1,1/31/2014
4504 CHESAPEAKE ST NW,20016," $850,000 "," $865,000 ", $-   ,3,2,0,1/9/2014
3529 QUEBEC ST NW,20016," $899,000 "," $870,000 "," $1,500 ",3,3,1,1/23/2014
711 KEARNY ST NE,20017," $369,999 "," $319,500 "," $6,390 ",3,2,0,1/31/2014
901 LAWRENCE ST NE,20017," $380,000 "," $380,000 ", $-   ,4,2,0,1/9/2014
1304 FRANKLIN ST NE,20017," $425,000 "," $425,000 ", $-   ,3,1,1,1/15/2014
613 HAMLIN ST NE #4,20017," $104,000 "," $104,000 ", $-   ,1,1,0,1/15/2014
1222 QUINCY ST NE,20017," $717,950 "," $560,000 "," $10,000 ",5,2,1,1/30/2014
412 AVA WAY NE,20017," $499,000 "," $495,000 "," $10,000 ",4,3,1,1/10/2014
3009 7TH ST NE,20017," $459,000 "," $459,000 "," $10,000 ",3,2,0,1/28/2014
1210 PERRY ST NE #302,20017," $269,900 "," $286,000 ", $-   ,2,1,0,1/22/2014
4612 SOUTH DAKOTA AVE NE,20017," $329,000 "," $322,000 "," $10,000 ",3,2,0,1/31/2014
4754 6TH PL NE,20017," $389,000 "," $385,000 "," $6,000 ",4,2,2,1/10/2014
612 FARRAGUT PL NE,20017," $255,000 "," $250,000 ", $-   ,2,1,0,1/27/2014
1346 MONROE ST NE,20017," $540,000 "," $525,000 ", $-   ,6,1,1,1/30/2014
1535 NEWTON ST NE,20017," $450,000 "," $410,000 ", $-   ,4,1,1,1/15/2014
1337 RITCHIE PL NE,20017," $550,000 "," $520,000 ", $-   ,4,2,2,1/3/2014
3013 CLINTON ST NE,20018," $349,900 "," $349,900 ", $-   ,4,2,0,1/31/2014
3002 FRANKLIN ST NE,20018," $359,000 "," $250,000 ", $-   ,6,3,0,1/16/2014
2913 26TH ST NE,20018," $499,000 "," $487,500 "," $14,625 ",5,3,0,1/16/2014
1005 RHODE ISLAND AVE NE,20018," $425,000 "," $365,000 "," $9,950 ",5,1,0,1/3/2014
4217 22ND ST NE,20018," $320,000 "," $305,000 ", $-   ,3,1,1,1/21/2014
2841 MYRTLE AVE NE,20018," $249,000 "," $247,000 ", $-   ,2,1,1,1/3/2014
2511 HURSTON LN NE,20018," $399,900 "," $399,900 ", $-   ,2,2,2,1/24/2014
4820 C ST SE #304,20019," $47,000 "," $47,000 ", $-   ,2,1,0,1/16/2014
5210 KARL PL NE,20019," $199,900 "," $197,000 ", $-   ,4,3,1,1/17/2014
313 59TH ST NE,20019," $82,500 "," $88,000 ", $-   ,2,1,0,1/23/2014
200NE 43RD RD NE #303,20019," $49,000 "," $65,000 ", $-   ,2,1,0,1/17/2014
4937 CALL PL SE,20019," $325,000 "," $320,000 "," $16,731 ",5,4,0,1/10/2014
3115 MINNESOTA AVE SE,20019," $200,000 "," $202,000 "," $6,000 ",3,2,0,1/10/2014
832 50TH PL NE,20019," $99,000 "," $89,000 ", $-   ,2,1,0,1/21/2014
14 33RD ST NE,20019," $91,000 "," $91,000 ", $-   ,2,1,0,1/17/2014
720 49TH PL NE,20019," $289,000 "," $290,000 "," $5,906 ",3,1,1,1/30/2014
210 43RD RD NE #103,20019," $84,900 "," $90,000 "," $2,700 ",2,1,0,1/16/2014
3967 AMES ST NE,20019," $199,000 "," $210,500 "," $3,000 ",3,1,1,1/28/2014
3902 AMES ST NE,20019," $140,000 "," $144,500 ", $-   ,4,2,0,1/24/2014
5359 CALL PL SE,20019," $299,950 "," $280,000 "," $8,400 ",3,3,1,1/7/2014
4214 MASSACHUSETTS AVE SE,20019," $145,000 "," $120,000 "," $3,443 ",2,1,0,1/30/2014
4407 SHERIFF RD NE,20019," $225,000 "," $221,000 "," $8,130 ",2,2,1,1/24/2014
4328 CHAPLIN ST SE,20019," $259,000 "," $255,000 "," $10,572 ",2,2,0,1/29/2014
4832 JAY ST NE,20019," $309,500 "," $299,000 "," $5,000 ",3,2,0,1/15/2014
1054 48TH ST NE,20019," $30,000 "," $30,000 ", $-   ,3,1,0,1/3/2014
1052 48TH ST NE,20019," $40,000 "," $40,000 ", $-   ,2,1,0,1/3/2014
1103 ANACOSTIA RD SE,20019," $175,000 "," $175,000 "," $3,500 ",3,1,1,1/16/2014
832 DIVISION AVE NE,20019," $87,500 "," $93,000 ", $-   ,2,1,0,1/3/2014
318 34TH ST NE,20019," $144,900 "," $144,900 ", $-   ,2,1,0,1/24/2014
1054 48TH ST NE,20019," $74,900 "," $74,900 ", $-   ,3,1,0,1/31/2014
1052 48TH ST NE,20019," $74,900 "," $74,900 ", $-   ,2,1,0,1/31/2014
4409 HAYES ST NE,20019," $259,997 "," $259,000 "," $3,956 ",3,2,1,1/31/2014
3207 HENSON RD SE,20020," $209,900 "," $190,000 ", $-   ,3,2,1,1/3/2014
2310 NICHOLSON ST SE,20020," $269,000 "," $269,000 ", $-   ,5,2,0,1/29/2014
1835 FREDERICK DOUGLASS PL SE,20020," $223,750 "," $219,000 "," $6,570 ",3,2,1,1/31/2014
2610 WADE RD SE #106,20020," $46,000 "," $46,000 ", $-   ,2,1,0,1/31/2014
2233 RIDGE PL SE,20020," $199,000 "," $188,500 "," $5,700 ",3,1,1,1/15/2014
2472 ALABAMA AVE SE #C-103,20020," $60,000 "," $68,000 ", $-   ,2,1,0,1/23/2014
1844 MINNESOTA AVE SE,20020," $77,500 "," $70,000 ", $-   ,2,1,0,1/15/2014
2411 HILLSDALE PL SE,20020," $214,000 "," $203,000 ", $-   ,2,2,1,1/16/2014
1824 TUBMAN RD SE,20020," $219,922 "," $219,922 "," $6,597 ",3,3,0,1/24/2014
2000 TREMONT ST SE,20020," $235,000 "," $235,000 ", $-   ,3,2,1,1/13/2014
2108 16TH ST SE,20020," $179,900 "," $190,000 "," $5,000 ",2,1,1,1/31/2014
2730 FORT BAKER DR SE,20020," $315,000 "," $319,000 "," $14,747 ",4,3,0,1/17/2014
1824 MINNESOTA AVE SE,20020," $195,000 "," $196,500 "," $4,930 ",2,1,1,1/23/2014
2100 T ST SE,20020," $185,000 "," $185,000 "," $5,550 ",2,1,0,1/9/2014
1724 W ST SE,20020," $275,000 "," $275,000 "," $8,250 ",4,2,1,1/15/2014
1507 S ST SE,20020," $375,000 "," $363,000 ", $-   ,4,3,0,1/9/2014
1879 ALABAMA AVE SE,20020," $74,000 "," $105,300 ", $-   ,3,1,1,1/22/2014
2014 SAVANNAH PL SE,20020," $234,855 "," $234,900 "," $8,000 ",5,2,0,1/22/2014
1458 HOWARD RD SE,20020," $169,000 "," $172,000 ", $-   ,2,1,0,1/2/2014
2301 WAGNER ST SE,20020," $199,950 "," $191,000 "," $1,000 ",3,3,1,1/10/2014
2413 SKYLAND PL SE,20020," $299,900 "," $299,000 "," $12,000 ",3,2,1,1/16/2014
1710 U ST SE,20020," $299,900 "," $279,500 "," $1,350 ",3,2,0,1/29/2014
1506 23RD ST SE,20020," $175,000 "," $170,000 ", $-   ,4,1,1,1/10/2014
3308 POPE ST SE,20020," $399,500 "," $392,500 "," $11,775 ",4,3,0,1/3/2014
2016 SAVANNAH PL SE,20020," $160,000 "," $130,000 ", $-   ,3,1,1,1/16/2014
1322 TALBERT TER SE,20020," $139,000 "," $135,000 ", $-   ,2,1,1,1/14/2014
1907 GOOD HOPE RD SE #310,20020," $60,000 "," $58,000 ", $-   ,2,1,0,1/24/2014
2500 SAYLES PL E #2,20020," $399,900 "," $399,900 "," $2,500 ",3,2,1,1/17/2014
79 Q ST SW,20024," $315,000 "," $275,000 ", $-   ,2,1,1,1/2/2014
300 M ST SW #N715,20024," $370,000 "," $370,000 ", $350 ,2,1,1,1/2/2014
800 4TH ST SW #N-318,20024," $267,900 "," $280,286 ", $-   ,1,1,0,1/3/2014
1311 DELAWARE AVE SW ##630,20024," $99,900 "," $96,000 ", $-   ,0,1,0,1/6/2014
520 N ST SW #S315,20024," $143,500 "," $141,500 ", $-   ,0,1,0,1/8/2014
395 N ST SW,20024," $559,000 "," $559,000 "," $3,000 ",2,3,0,1/8/2014
510 N ST SW #N-528,20024," $215,000 "," $182,500 ", $-   ,0,1,0,1/10/2014
800 4TH ST SW #S-802,20024," $379,900 "," $377,500 "," $2,500 ",1,1,0,1/10/2014
1311 DELAWARE AVE SW #S342,20024," $91,900 "," $92,500 "," $2,500 ",0,1,0,1/14/2014
1311 DELAWARE AVE SW #S436,20024," $99,700 "," $100,100 "," $5,000 ",0,1,0,1/15/2014
700 7TH ST SW #413,20024," $185,000 "," $180,000 ", $-   ,0,1,0,1/17/2014
530 N ST SW #S108,20024," $199,000 "," $199,000 ", $-   ,1,1,0,1/17/2014
355 I ST SW #S-606,20024," $355,000 "," $360,000 ", $400 ,1,1,0,1/17/2014
1311 DELAWARE AVE SW #S248,20024," $89,900 "," $85,000 ", $-   ,0,1,0,1/30/2014
520 N ST SW #S-424,20024," $131,000 "," $125,000 ", $-   ,0,1,0,1/30/2014
560 N ST SW #N612,20024," $369,000 "," $345,000 ", $-   ,1,1,0,1/31/2014
510 N ST SW #N-224,20024," $314,000 "," $307,000 ", $-   ,1,1,0,1/31/2014
1532 2ND ST SW,20024," $225,000 "," $300,300 ", $-   ,3,2,0,1/31/2014
510 N ST SW #N627,20024," $625,000 "," $612,000 ", $-   ,3,2,0,1/31/2014
96 BRANDYWINE PL SW,20032," $150,000 "," $147,000 ", $-   ,2,2,0,1/31/2014
3736 HORNER PL SE,20032," $249,900 "," $249,000 "," $2,739 ",4,2,0,1/16/2014
3870 9TH ST SE #201,20032," $75,000 "," $75,700 ", $-   ,3,1,0,1/13/2014
535 FOXHALL PL SE,20032," $134,900 "," $128,000 ", $-   ,3,1,1,1/14/2014
130 YUMA ST SE,20032," $84,990 "," $80,000 ", $-   ,2,1,0,1/24/2014
420 ORANGE ST SE,20032," $148,000 "," $140,000 ", $-   ,3,1,1,1/2/2014
2101 11TH ST NW #306,20036," $399,900 "," $399,900 "," $2,000 ",1,1,0,1/15/2014
2101 11TH ST NW #305,20036," $469,900 "," $469,900 "," $2,085 ",1,1,0,1/15/2014
1545 18TH ST NW #816,20036," $364,555 "," $355,000 ", $-   ,1,1,0,1/3/2014
2101 11TH ST NW #401,20036," $664,900 "," $664,900 ", $-   ,2,2,0,1/23/2014
1316 NEW HAMPSHIRE AVE NW #B2,20036," $385,000 "," $420,000 ", $-   ,1,1,0,1/13/2014
1 SCOTT CIR NW #302,20036," $245,000 "," $252,000 ", $-   ,1,1,0,1/24/2014
1 SCOTT CIR NW #211,20036," $249,900 "," $247,000 ", $-   ,1,1,0,1/21/2014
1602 6TH ST NW,20001," $350,000 "," $502,000 ", $-   ,3,1,0,2/28/2014
925 H ST NW #308,20001," $804,000 "," $819,050 "," $8,040 ",2,2,0,2/12/2014
920 I ST NW #808,20001," $614,000 "," $548,000 "," $10,480 ",1,1,0,2/7/2014
1838 4TH ST NW #1-B,20001," $199,900 "," $170,683 ", $-   ,2,1,0,2/25/2014
555 MASSACHUSETTS AVE NW #411,20001," $399,999 "," $390,000 ", $-   ,1,1,0,2/12/2014
1700 2ND ST NW #5,20001," $370,000 "," $370,000 "," $1,300 ",1,1,0,2/5/2014
1700 2ND ST NW #7,20001," $375,000 "," $375,000 ", $-   ,1,1,0,2/28/2014
1700 2ND ST NW #10,20001," $365,000 "," $365,000 ", $-   ,1,1,0,2/28/2014
6 RHODE ISLAND AVE NW #8,20001," $424,900 "," $420,000 ", $-   ,2,2,0,2/10/2014
1401 1ST ST NW #1,20001," $489,900 "," $467,500 ", $-   ,2,2,1,2/25/2014
2020 1ST ST NW,20001," $815,000 "," $815,000 ", $-   ,6,3,0,2/5/2014
2600 SHERMAN AVE NW #103,20001," $250,000 "," $240,000 ", $-   ,1,1,0,2/6/2014
44 FLORIDA AVE NW,20001," $475,000 "," $475,000 "," $10,500 ",3,2,1,2/3/2014
1810 1ST ST NW #1,20001," $460,000 "," $450,000 ", $-   ,2,2,0,2/28/2014
1710 4TH ST NW,20001," $700,000 "," $685,000 ", $-   ,5,2,1,2/21/2014
1848 5TH ST NW,20001," $699,999 "," $690,000 "," $20,000 ",4,2,1,2/13/2014
440 L ST NW #712,20001," $450,000 "," $450,000 "," $7,000 ",1,1,0,2/14/2014
2238 11TH ST NW #1,20001," $564,900 "," $567,000 ", $-   ,2,2,1,2/21/2014
150 V ST NW #VL03,20001," $329,000 "," $315,000 "," $9,000 ",1,1,0,2/28/2014
401 M ST NW #2,20001," $674,900 "," $675,000 "," $20,250 ",2,2,1,2/27/2014
1117 10TH ST NW #W-3,20001," $800,000 "," $800,000 ", $-   ,2,2,0,2/14/2014
1117 10TH ST NW #W-10,20001," $950,000 "," $940,000 ", $-   ,2,2,0,2/28/2014
1521 9TH ST NW,20001," $574,500 "," $550,000 ", $-   ,2,2,0,2/12/2014
910 M ST NW #314,20001," $525,000 "," $530,000 ", $-   ,2,2,0,2/12/2014
1010 MASSACHUSETTS AVE NW #911,20001," $475,000 "," $469,000 ", $-   ,1,1,0,2/19/2014
1543 6TH ST NW #301,20001," $459,000 "," $471,000 ", $-   ,1,1,1,2/7/2014
475 K ST NW #612,20001," $465,000 "," $462,000 "," $10,000 ",1,1,0,2/14/2014
2120 VERMONT AVE NW #607,20001," $435,000 "," $438,100 ", $-   ,1,1,0,2/10/2014
23 RANDOLPH PL NW,20001," $649,900 "," $685,000 ", $-   ,3,1,1,2/4/2014
815 T ST NW #B,20001," $599,000 "," $582,500 "," $17,475 ",2,2,0,2/28/2014
1616 11TH ST NW #PH-3,20001," $540,000 "," $540,000 ", $-   ,2,2,0,2/5/2014
811 4TH ST NW #522,20001," $339,500 "," $329,000 ", $-   ,1,1,0,2/14/2014
555 MASSACHUSETTS AVE NW #317,20001," $449,750 "," $449,750 "," $2,250 ",1,1,0,2/27/2014
929 FLORIDA AVE NW #5003,20001," $435,000 "," $435,000 ", $-   ,1,1,0,2/25/2014
1607 NEW JERSEY AVE NW,20001," $859,900 "," $860,000 ", $-   ,4,3,1,2/18/2014
16 O ST NW #B,20001," $469,900 "," $470,000 "," $10,000 ",2,2,0,2/27/2014
1010 MASSACHUSETTS AVE NW #310,20001," $785,000 "," $770,000 ", $-   ,2,2,0,2/21/2014
27 N ST NW #2,20001," $599,900 "," $599,900 "," $30,000 ",2,2,1,2/28/2014
1631 NEW JERSEY AVE NW,20001," $615,000 "," $632,500 ", $500 ,2,2,0,2/28/2014
31 T ST NW,20001," $915,000 "," $952,700 ", $-   ,5,3,1,2/21/2014
437 NEW YORK AVE NW #606,20001," $415,900 "," $418,000 ", $-   ,1,1,0,2/27/2014
1532 MARION ST NW,20001," $527,816 "," $565,000 "," $2,250 ",2,1,1,2/28/2014
910 M ST NW #606,20001," $475,000 "," $481,000 ", $-   ,1,1,0,2/26/2014
15 Q ST NW,20001," $519,000 "," $465,000 ", $-   ,3,1,0,2/14/2014
925 H ST NW #703,20001," $607,000 "," $607,000 ", $-   ,1,1,0,2/10/2014
400 MASSACHUSETTS AVE NW #1004,20001," $294,900 "," $290,000 ", $-   ,0,1,0,2/28/2014
925 H ST NW #1008,20001," $1,444,000 "," $1,469,550 "," $14,440 ",2,2,1,2/4/2014
920 I ST NW #703,20001," $729,000 "," $729,000 ", $-   ,1,1,1,2/21/2014
927 FRENCH ST NW,20001," $720,000 "," $720,000 ", $-   ,3,1,0,2/28/2014
1401 1ST ST NW #2,20001," $569,900 "," $560,000 ", $-   ,2,2,1,2/24/2014
16 RHODE ISLAND AVE NE,20002," $650,000 "," $637,500 "," $5,000 ",6,4,0,2/7/2014
18 9TH ST NE #207,20002," $289,000 "," $250,000 ", $-   ,1,1,0,2/28/2014
2406 2ND ST NE,20002," $398,000 "," $382,500 "," $11,475 ",2,1,0,2/19/2014
1921 BENNETT PL NE,20002," $475,000 "," $460,000 ", $-   ,4,3,1,2/24/2014
900 13TH ST NE,20002," $390,000 "," $381,000 ", $-   ,2,2,0,2/28/2014
1732 LYMAN PL NE,20002," $415,000 "," $415,000 "," $5,000 ",4,2,1,2/20/2014
1783 LYMAN PL NE,20002," $300,000 "," $235,000 ", $-   ,3,1,0,2/14/2014
37 T ST NE,20002," $425,000 "," $425,000 ", $-   ,3,2,0,2/26/2014
1926 BENNETT PL NE,20002," $475,000 "," $467,000 "," $6,000 ",4,3,1,2/14/2014
1918 4TH ST NE #3,20002," $499,900 "," $499,900 "," $15,562 ",3,3,0,2/25/2014
120 3RD ST NE,20002," $1,299,000 "," $1,200,000 ", $-   ,7,3,1,2/3/2014
527 14TH ST NE,20002," $687,000 "," $675,000 "," $3,500 ",2,2,1,2/28/2014
523 14TH ST NE,20002," $699,000 "," $680,000 ", $-   ,3,1,1,2/28/2014
1608 LEVIS ST NE,20002," $364,900 "," $352,500 ", $-   ,2,2,1,2/26/2014
1760 LANG PL NE,20002," $310,000 "," $303,000 ", $-   ,3,1,0,2/3/2014
2004 3RD ST NE #203,20002," $225,000 "," $226,500 "," $5,366 ",1,1,0,2/24/2014
608 M ST NE,20002," $550,000 "," $495,000 "," $13,000 ",3,2,0,2/21/2014
513 12TH ST NE #8,20002," $195,000 "," $205,000 ", $-   ,2,1,0,2/7/2014
1222 OWEN PL NE,20002," $525,000 "," $512,100 "," $8,000 ",3,2,0,2/21/2014
713 8TH ST NE,20002," $699,000 "," $695,000 ", $-   ,4,3,1,2/11/2014
1216 EAST CAPITOL ST NE,20002," $1,275,000 "," $1,200,000 ", $-   ,4,3,1,2/25/2014
820 4TH ST NE,20002," $499,900 "," $541,000 "," $16,230 ",3,1,1,2/14/2014
330 ADAMS ST NE,20002," $619,000 "," $600,000 ", $-   ,4,3,1,2/28/2014
1427 E ST NE,20002," $490,000 "," $506,000 "," $15,000 ",3,2,0,2/14/2014
337 F ST NE,20002," $968,500 "," $960,000 ", $-   ,4,2,1,2/14/2014
1524 TRINIDAD AVE NE,20002," $499,900 "," $485,000 ", $-   ,3,3,0,2/28/2014
415 20TH ST NE,20002," $414,900 "," $417,000 ", $-   ,3,2,1,2/20/2014
28 Q ST NE #1,20002," $549,900 "," $540,000 "," $8,100 ",3,3,0,2/28/2014
707 FLORIDA AVE NE,20002," $599,900 "," $599,900 ", $500 ,3,3,0,2/12/2014
1113 3RD ST NE,20002," $399,000 "," $420,000 ", $-   ,2,1,0,2/7/2014
408 TENNESSEE AVE NE,20002," $675,000 "," $680,000 "," $15,000 ",4,2,1,2/28/2014
114 16TH ST NE,20002," $499,900 "," $525,000 "," $8,000 ",2,2,0,2/14/2014
1312 STAPLES ST NE,20002," $579,000 "," $579,000 "," $5,000 ",4,3,1,2/18/2014
1762 E ST NE,20002," $295,000 "," $370,000 ", $-   ,2,1,0,2/7/2014
43 GIRARD ST NE,20002," $596,000 "," $590,000 "," $1,500 ",4,3,1,2/25/2014
1656 WEST VIRGINIA AVE NE #101,20002," $169,000 "," $186,200 ", $-   ,2,2,0,2/21/2014
1510 D ST NE,20002," $375,000 "," $425,000 ", $-   ,3,1,0,2/12/2014
825 12TH ST NE,20002," $545,000 "," $536,000 "," $11,000 ",2,1,1,2/20/2014
1916 4TH ST NE #2,20002," $439,900 "," $426,400 ", $-   ,2,2,0,2/28/2014
1237 16TH ST NE,20002," $374,900 "," $374,900 "," $9,000 ",2,1,1,2/24/2014
98 15TH ST NE #98,20002," $379,000 "," $381,000 "," $7,620 ",1,1,0,2/28/2014
765 19TH ST NE,20002," $479,900 "," $480,000 "," $8,000 ",3,3,1,2/28/2014
1738 GALES ST NE,20002," $399,900 "," $399,900 "," $10,580 ",3,1,1,2/21/2014
1815 BENNING RD NE #1,20002," $230,000 "," $259,000 "," $5,800 ",1,1,0,2/28/2014
209 RHODE ISLAND AVE NE,20002," $425,000 "," $485,000 ", $-   ,3,1,1,2/28/2014
410 15TH ST NE #14,20002," $309,000 "," $309,000 ", $-   ,2,1,0,2/28/2014
1215 18TH ST NE,20002," $495,000 "," $495,000 "," $12,000 ",3,3,1,2/27/2014
1000 NEW JERSEY AVE SE #719,20003," $380,000 "," $380,000 ", $-   ,2,2,0,2/25/2014
1002 PENNSYLVANIA AVE SE,20003," $1,250,000 "," $1,200,000 ", $-   ,8,3,0,2/21/2014
1815 A ST SE #201,20003," $259,900 "," $252,500 ", $-   ,1,1,0,2/6/2014
1617 EAST CAPITOL ST SE,20003," $729,000 "," $710,000 "," $1,000 ",3,2,0,2/28/2014
1522 EAST CAPITOL ST NE,20003," $875,000 "," $855,000 "," $20,000 ",4,3,1,2/19/2014
